school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Wisconsin,1483.0871755711976,3,0.000481099643452414,-0.1877446971847357,0.2078973808379124,1516.5814912778872,0.12324436123905527,-0.565250239330695,1,0.16666666666666666,0.0,-0.04145064442411546,1493.3678968921415,0,1,69,Big Ten,WIS,2026,1,2026-09-23T04:13:56Z
Michigan State,1523.0672452425601,3,0.000481099643452414,0.02932561972657931,0.17302303290478505,1460.8698321680401,-0.26363842081796063,-0.10711868278623976,1,0.16666666666666666,0.0,-0.06975858948925776,1488.8386256817187,1,0,70,Big Ten,MSU,2026,1,2026-09-23T04:13:56Z
North Carolina,1513.1595162548795,3,0.000481099643452414,-0.024468030182134583,0.6109832666655092,1450.1922206448692,-0.3377877841256186,0.6564339114545189,1,0.16666666666666666,0.0,-0.09430409064736782,1484.911345496421,1,0,71,ACC,UNC,2026,1,2026-09-23T04:13:56Z
Northwestern,1451.1023480971555,3,0.000481099643452414,-0.36140514083116665,,1521.9767078275866,0.1607107806905418,0.10667604360117265,0,0.0,0.0,-0.12645297614639783,1479.7675238165764,1,0,72,Big Ten,NU,2026,1,2026-09-23T04:13:56Z
Syracuse,1584.5479720037479,3,0.000481099643452414,0.36313296302764336,,1393.9462530317664,-0.7283810060352462,1.6337812320826899,0,0.0,0.0,-0.128048323050657,1479.5122683118948,1,0,73,ACC,SYR,2026,1,2026-09-23T04:13:56Z
Tulane,1455.448962591901,3,0.000481099643452414,-0.3378053573985346,0.020441698987316403,1519.1526815607078,0.14109967672794205,-0.4736239280218039,1,0.16666666666666666,0.0,-0.131347440372167,1478.9844095404533,0,1,74,American Athletic,TULN,2026,1,2026-09-23T04:13:56Z
Washington State,1483.476464160373,3,0.000481099643452414,-0.1856310691166281,-0.4810722105205069,1497.57402844137,-0.008750632619192998,0.4426391850671065,1,0.16666666666666666,0.0,-0.14145899103538084,1477.366561434339,0,1,75,Pac-12,WSU,2026,1,2026-09-23T04:13:56Z
Nevada,1558.808167550642,3,0.000481099643452414,0.22337964204048358,0.3802097110435507,1377.1342994847307,-0.8451295549748141,1.9697443735486238,1,0.16666666666666666,0.0,-0.1655490516650231,1473.5121517335963,1,0,76,Mountain West,NEV,2026,1,2026-09-23T04:13:56Z
Toledo,1451.3018872782632,3,0.000481099643452414,-0.36032175019089757,-0.2819752943912195,1513.499300352783,0.10184046447870118,-0.10711868278623976,1,0.16666666666666666,0.0,-0.18113493550482215,1471.0184103192285,0,1,77,Mid-American,TOL,2026,1,2026-09-23T04:13:56Z
Colorado,1492.9182613110602,3,0.000481099643452414,-0.13436717896938152,0.036956219781830606,1449.4065099215773,-0.34324405585358586,0.35101287375821544,1,0.16666666666666666,0.0,-0.19984675289461726,1468.0245195368611,1,0,78,Big 12,COLO,2026,1,2026-09-23T04:13:56Z
NC State,1423.6767610793058,3,0.000481099643452414,-0.5103113562124713,-0.899574486590369,1551.410201118683,0.36510806398924056,-1.4509712486499748,1,0.16666666666666666,0.0,-0.21122380841517158,1466.2041906535726,0,1,79,ACC,NCSU,2026,1,2026-09-23T04:13:56Z
Liberty,1475.1764725473752,3,0.000481099643452414,-0.23069556811837066,0.05684356353218012,1458.9509012570138,-0.27696420111772296,-0.16820289032550045,1,0.16666666666666666,0.0,-0.22648087061933647,1463.7630607009062,0,1,80,Conference USA,LIB,2026,1,2026-09-23T04:13:56Z
North Dakota State,1526.202964342807,3,0.000481099643452414,0.046350891178845326,0.8071995821249414,1359.004052956614,-0.9710328277950911,0.3662839256430306,1,0.16666666666666666,0.0,-0.2781043516154237,1455.5033037415321,2,0,81,Mountain West,NDSU,2026,1,2026-09-23T04:13:56Z
Southern Miss,1532.994776841314,3,0.000481099643452414,0.08322678718332785,,1390.260969354349,-0.7539730064274323,1.5116128170041685,0,0.0,0.0,-0.2935131199415143,1453.0379008093578,1,0,82,Sun Belt,USM,2026,1,2026-09-23T04:13:56Z
App State,1543.1515743481134,3,0.000481099643452414,0.1383727454502351,,1373.7175029713785,-0.8688570791937934,1.7864917509308416,0,0.0,0.0,-0.3148806756395778,1449.6190918976677,1,0,83,Sun Belt,APP,2026,1,2026-09-23T04:13:56Z
Kennesaw State,1528.1898377589155,3,0.000481099643452414,0.057138547269556354,,1376.775547441479,-0.8476208645279587,1.389444401925647,0,0.0,0.0,-0.3500031880393255,1443.999489913708,1,0,84,Conference USA,KENN,2026,1,2026-09-23T04:13:56Z
Texas State,1381.772894820043,3,0.000481099643452414,-0.737826855897131,-0.15239928404848851,1516.9410431698786,0.12574122524364822,-1.4815133524196054,1,0.16666666666666666,0.0,-0.37008175758069056,1440.7869187870895,0,1,85,Pac-12,TXST,2026,1,2026-09-23T04:13:56Z
Jacksonville State,1440.6464741114291,3,0.000481099643452414,-0.4181749238336245,-0.9342398916902008,1469.170885655412,-0.20599277323697093,-0.07657657901660941,1,0.16666666666666666,0.0,-0.3773114899491226,1439.6301616081405,1,1,86,Conference USA,JXST,2026,1,2026-09-23T04:13:56Z
East Carolina,1403.6254116252214,3,0.000481099643452414,-0.6191794201322128,-1.0582649029129507,1511.9265014451903,0.09091835541377609,-0.7179607581788466,1,0.16666666666666666,0.0,-0.3858241655110223,1438.2681335182365,0,1,87,American Athletic,ECU,2026,1,2026-09-23T04:13:56Z
Georgia Southern,1477.2365131652784,3,0.000481099643452414,-0.21951065339825573,,1412.8068674828419,-0.5974057827745354,0.0761339398315423,0,0.0,0.0,-0.3895634616175816,1437.669846141187,1,0,88,Sun Belt,GASO,2026,1,2026-09-23T04:13:56Z
