school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Florida Atlantic,1442.6161152679094,5,9.544781827349626e-06,-0.6001718897240013,-0.6672950436032578,1447.067006834566,-0.36697978123430447,0.2946157713222941,11,1.0,0.0,-0.6303773089696667,1399.1396305648534,5,7,99,Conference USA,FAU,2022,17,2026-09-23T04:17:05Z
Buffalo,1409.69427940088,5,9.544781827349626e-06,-0.7458703671450564,-0.6487941944529023,1389.7129019027998,-0.7745736675834994,0.47091932779763107,12,1.0,0.04242713985486235,-0.6597589495787246,1394.438568067404,7,6,100,Mid-American,BUF,2022,17,2026-09-23T04:17:05Z
Rutgers,1409.5823408189665,5,9.544781827349626e-06,-0.7463657611751875,-0.7426006335804678,1426.6631250171897,-0.511982436169782,-1.7512742102245589,11,1.0,0.009613096767209783,-0.7350583569903538,1382.3906628815434,4,8,101,Big Ten,RUTG,2022,17,2026-09-23T04:17:05Z
Temple,1393.6091052548538,5,9.544781827349626e-06,-0.8170567187080202,-0.8195444571994543,1256.1151519124423,-1.7240022427632717,0.9161811834108714,11,1.0,0.0,-0.8181762010291656,1369.0918078353334,3,9,102,American Athletic,TEM,2022,17,2026-09-23T04:17:05Z
Middle Tennessee,1411.6521437732467,5,9.544781827349626e-06,-0.7372056663305908,-0.9325957022681898,1434.936550040869,-0.4531863401827209,0.8375220633095474,12,1.0,0.0,-0.8251311825025104,1367.9790107995984,8,5,103,Conference USA,MTSU,2022,17,2026-09-23T04:17:05Z
UTEP,1363.1177223234445,5,9.544781827349626e-06,-0.9519990131022955,-0.7250796064520295,1362.868344397117,-0.965347763597777,0.3724028673666193,12,1.0,0.0,-0.8498852801096758,1364.0183551824518,5,7,104,Conference USA,UTEP,2022,17,2026-09-23T04:17:05Z
Wyoming,1374.8375414715963,5,9.544781827349626e-06,-0.9001319236595121,-0.8091655067712884,1440.4077682604411,-0.41430446590653786,0.008481698797512012,12,1.0,0.0,-0.8591970360598113,1362.5284742304302,7,6,105,Mountain West,WYO,2022,17,2026-09-23T04:17:05Z
South Florida,1356.5118462637554,5,9.544781827349626e-06,-0.981233898052706,-0.8635446667992139,1370.8616978057246,-0.9085420304309351,-0.4708685818447145,11,1.0,0.0,-0.9282737439886346,1351.4762009618184,1,11,106,American Athletic,USF,2022,17,2026-09-23T04:17:05Z
Ball State,1365.4747011523184,5,9.544781827349626e-06,-0.9415679961909783,-1.0096601307006878,1400.863620280775,-0.6953297382314259,0.28153977511572725,11,1.0,0.0,-0.9722094567203475,1344.4464869247445,5,7,107,Mid-American,BALL,2022,17,2026-09-23T04:17:05Z
Old Dominion,1372.1985332186932,5,9.544781827349626e-06,-0.9118110865683657,-1.056193233548589,1406.1288724459278,-0.6579115866421661,-0.14555243832086084,12,1.0,0.0,-0.9767830527094662,1343.7147115664854,3,9,108,Sun Belt,ODU,2022,17,2026-09-23T04:17:05Z
Miami (OH),1366.268021169432,5,9.544781827349626e-06,-0.9380570887474223,-1.0367362960349291,1469.9611778114645,-0.2042795850701647,-0.18656672908814947,12,1.0,-0.027517081069206806,-1.0099798130960072,1338.403229904639,6,7,109,Mid-American,M-OH,2022,17,2026-09-23T04:17:05Z
Texas State,1334.6381880337717,5,9.544781827349626e-06,-1.0780376945544932,-0.9447043507584713,1343.5139109982374,-1.102892386367519,-0.06980783339854207,11,1.0,0.0,-1.0180376898462833,1337.1139696245946,4,8,110,Sun Belt,TXST,2022,17,2026-09-23T04:17:05Z
New Mexico State,1394.4782444683472,5,9.544781827349626e-06,-0.8132102667487681,-1.3809357461741592,1246.6952212867593,-1.7909461195342506,2.710133353467732,11,1.0,0.044101386911203244,-1.0245853455789908,1336.0663447073614,7,6,111,FBS Independents,NMSU,2022,17,2026-09-23T04:17:05Z
Central Michigan,1335.6951706775253,5,9.544781827349626e-06,-1.0733599249891086,-0.8791277668629516,1478.5393297335304,-0.1433179105088006,-1.4160658358669278,11,1.0,-0.04302198250657907,-1.028977436338917,1335.3636101857733,4,8,112,Mid-American,CMU,2022,17,2026-09-23T04:17:05Z
Bowling Green,1286.9247318664752,5,9.544781827349626e-06,-1.2891977873315013,-0.8185995263468019,1301.4041808184033,-1.4021502790246192,-0.7726413435527079,12,1.0,0.026437676664582854,-1.0509908932238037,1331.8414570841915,6,7,113,Mid-American,BGSU,2022,17,2026-09-23T04:17:05Z
UL Monroe,1330.5180120199664,5,9.544781827349626e-06,-1.0962718955371724,-1.0587128055922261,1287.7048578606436,-1.4995061751954164,0.29285762406110566,11,1.0,0.0,-1.0793703050619465,1327.3007511900885,4,8,114,Sun Belt,ULM,2022,17,2026-09-23T04:17:05Z
UNLV,1342.6801344154158,5,9.544781827349626e-06,-1.0424473542089618,-1.2136321074229892,1343.5948238619612,-1.1023173693112844,-0.7612750105005491,11,1.0,0.010793276964976783,-1.1086872161902974,1322.6100454095524,5,7,115,Mountain West,UNLV,2022,17,2026-09-23T04:17:05Z
Utah State,1287.8322982399022,5,9.544781827349626e-06,-1.2851812725994267,-0.9885425539524315,1493.04486092434,-0.0402325979813814,-1.3293800013634949,12,1.0,0.03221335605300468,-1.1194804931552742,1320.8831210951562,6,7,116,Mountain West,USU,2022,17,2026-09-23T04:17:05Z
UConn,1363.5215975744452,5,9.544781827349626e-06,-0.9502116276910894,-1.3023796021337741,1217.759901803259,-1.9965784685189754,1.4784786773880823,12,1.0,-0.043006633017981466,-1.1516938492082789,1315.7289841266754,6,7,117,FBS Independents,CONN,2022,17,2026-09-23T04:17:05Z
Rice,1292.1243443558988,5,9.544781827349626e-06,-1.2661864453775364,-1.012162843557237,1325.6311465038025,-1.229978416000894,-0.8191237899663609,12,1.0,0.0,-1.1518758245584015,1315.6998680706558,5,8,118,Conference USA,RICE,2022,17,2026-09-23T04:17:05Z
Akron,1277.856526141024,5,9.544781827349626e-06,-1.3293299285788949,-0.9736932932191319,1244.7282808956654,-1.8049244194166558,1.424925193906223,11,1.0,0.0,-1.1692934426670014,1312.91304917328,2,10,119,Mid-American,AKR,2022,17,2026-09-23T04:17:05Z
Northern Illinois,1276.380495366338,5,9.544781827349626e-06,-1.3358622324688414,-1.091443713733687,1393.259896641363,-0.7493665202996025,-1.8956331734586833,11,1.0,0.0,-1.2258738990380218,1303.8601761539164,3,9,120,Mid-American,NIU,2022,17,2026-09-23T04:17:05Z
Arkansas State,1322.8879877063252,5,9.544781827349626e-06,-1.130039238575793,-1.3677654726715134,1340.2667976513594,-1.125968390256777,-0.6845939007061907,11,1.0,0.0,-1.237016043918867,1302.0774329729813,3,9,121,Sun Belt,ARST,2022,17,2026-09-23T04:17:05Z
Western Michigan,1315.6122191917532,5,9.544781827349626e-06,-1.1622387914477166,-1.5348105067236522,1491.2877733038463,-0.052719553758044414,-0.12313667735414152,11,1.0,0.0,-1.3298960633218877,1287.2166298684979,5,7,122,Mid-American,WMU,2022,17,2026-09-23T04:17:05Z
Louisiana Tech,1261.300973932192,5,9.544781827349626e-06,-1.402597979590209,-1.262974362938357,1362.7153319844404,-0.9664351648224448,-0.325721261919289,11,1.0,0.0,-1.3397673520968756,1285.6372236645,3,9,123,Conference USA,LT,2022,17,2026-09-23T04:17:05Z
Charlotte,1173.1580388689613,5,9.544781827349626e-06,-1.792682283697835,-1.1349539086344904,1348.6496922158015,-1.066394335732843,-0.8603471486924835,11,1.0,0.0,-1.49670451491933,1260.5272776129073,3,9,124,Conference USA,CLT,2022,17,2026-09-23T04:17:05Z
Colorado State,1187.4285578722968,5,9.544781827349626e-06,-1.7295268479198296,-1.2890795593353972,1410.179339853311,-0.6291264499188196,-0.3647882676868594,11,1.0,0.0,-1.531325568056835,1254.9879091109065,3,9,125,Mountain West,CSU,2022,17,2026-09-23T04:17:05Z
Colorado,1198.8953955088177,5,9.544781827349626e-06,-1.6787793503858683,-1.4319540975727816,1436.309428746261,-0.4434298115491998,-1.4857151312219803,12,1.0,0.0,-1.5677079866199792,1249.1667221408034,1,11,126,Pac-12,COLO,2022,17,2026-09-23T04:17:05Z
Hawai'i,1184.3210496270037,5,9.544781827349626e-06,-1.743279398711385,-1.5045429642746035,1426.4071110476732,-0.5138018304209706,0.18648950693938443,12,1.0,0.03909947682769932,-1.5967485263871342,1244.5202357780586,3,10,127,Mountain West,HAW,2022,17,2026-09-23T04:17:05Z
Nevada,1178.330134873792,5,9.544781827349626e-06,-1.7697927183642672,-1.312579915044189,1500.307409678868,0.01137958348636723,-0.6289914121412251,11,1.0,-0.03909947682769932,-1.6031464336979313,1243.496570608331,2,10,128,Mountain West,NEV,2022,17,2026-09-23T04:17:05Z
Massachusetts,1119.4618690118568,5,9.544781827349626e-06,-2.0303194016010173,-1.785887143945178,1181.5313529080452,-2.2540410347739925,-0.1785087183726368,11,1.0,0.0,-1.9203248856558897,1192.7480182950576,1,11,129,FBS Independents,MASS,2022,17,2026-09-23T04:17:05Z
New Mexico,1152.7176812525645,5,9.544781827349626e-06,-1.8831428823922542,-2.1091400231234734,1293.6985766877992,-1.4569110871306454,-1.1166831947009062,11,1.0,0.0,-1.9848415957213028,1182.4253446845914,2,10,130,Mountain West,UNM,2022,17,2026-09-23T04:17:05Z
Florida International,1092.1156988259647,5,9.544781827349626e-06,-2.151342280624958,-1.8944661315632338,1236.3819892540769,-1.8642383508405025,-0.7922453384564334,11,1.0,0.0,-2.035748013547182,1174.280317832451,4,8,131,Conference USA,FIU,2022,17,2026-09-23T04:17:05Z
