school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
Tennessee,-3.7141538183618943,-15.937557656199933,10,0,Missouri,0.09631809552673576,Kentucky,-0.8703078047251283,0.0,-0.3849049667993035,1574.9092178500764,1907.117720944541,0.0,0.0,0.0,3,7,-0.3849049667993035,1438.4152053121115,89,SEC,TENN,2020,17,2026-09-23T04:17:05Z,
Houston,-3.625167219228819,-18.97905832020104,8,0,Tulane,0.08512720686342734,Hawai'i,-0.9349566924052101,0.0,-0.4065771066931395,1481.6446929632432,1907.117720944541,0.0,0.0,0.0,3,5,-0.4065771066931395,1434.9476629290978,90,American Athletic,HOU,2020,17,2026-09-23T04:17:05Z,
Illinois,-3.587853940804321,-21.049834084059903,8,0,Nebraska,0.20570472364447456,Purdue,-0.8740024682131604,0.0,-0.4295342381719111,1496.1637335223334,1907.117720944541,0.0,0.0,0.014996103806318162,2,6,-0.41453813436559295,1433.6738985015052,91,Big Ten,ILL,2020,17,2026-09-23T04:17:05Z,
Rutgers,-3.7906439413153548,-16.09101569143911,9,0,Purdue,0.17491784125953025,Illinois,-0.9389651513841276,0.0,-0.41453813436559295,1581.2121406785036,1907.117720944541,0.0,0.0,-0.014996103806318162,3,6,-0.4295342381719111,1431.2745218924942,92,Big Ten,RUTG,2020,17,2026-09-23T04:17:05Z,
Georgia Southern,-3.9882868629310777,-19.419009292838957,12,1,Troy,0.047968915776787746,Georgia State,-0.9175435613303035,0.0,-0.5422224363697093,1483.808322463218,1907.117720944541,0.0,0.0,0.0,8,5,-0.5422224363697093,1413.2444101808464,93,Sun Belt,GASO,2020,17,2026-09-23T04:17:05Z,
Northern Illinois,-4.03973701778939,-19.22291177776679,6,0,,,Central Michigan,-0.7940363688147435,0.0,-0.5569356981275588,1535.9600952577982,1907.117720944541,0.0,0.0,0.0,0,6,-0.5569356981275588,1410.8902882995906,94,Mid-American,NIU,2020,17,2026-09-23T04:17:05Z,
Florida Atlantic,-3.665696926345035,-26.860254202756487,9,0,UTSA,0.03490630699941921,Southern Miss,-0.9827869641917435,0.0,-0.5582827629785148,1273.0504900980268,1907.117720944541,0.0,0.0,0.0,5,4,-0.5582827629785148,1410.6747579234377,95,Conference USA,FAU,2020,17,2026-09-23T04:17:05Z,
UTSA,-3.918885435435528,-22.78751747589445,11,1,Texas State,0.02832895369655064,Florida Atlantic,-0.9764996482245389,0.0,-0.5764988887099473,1401.3357012717959,1907.117720944541,0.0,0.0,0.0,7,5,-0.5764988887099473,1407.7601778064084,96,Conference USA,UTSA,2020,17,2026-09-23T04:17:05Z,
Louisiana Tech,-3.7269803178179033,-28.283974036233115,9,1,UAB,0.08410631560067616,UTSA,-0.9494971788154636,0.0,-0.6047057637705087,1256.1558256293033,1907.117720944541,0.0,0.0,0.0,5,5,-0.6047057637705087,1403.2470777967187,97,Conference USA,LT,2020,17,2026-09-23T04:17:05Z,
Oregon State,-4.1105660849596735,-21.3392446985272,7,0,Oregon,0.15786065452513243,Washington State,-0.9637624290636967,0.0,-0.6187997403297449,1488.0036145662052,1907.117720944541,0.0,0.0,0.0,2,5,-0.6187997403297449,1400.992041547241,98,Pac-12,ORST,2020,17,2026-09-23T04:17:05Z,
Charlotte,-3.736773887394213,-32.558565664666794,6,0,North Texas,0.010088761953395697,Western Kentucky,-0.9844678976449238,0.0,-0.682691940192577,1149.26011612617,1907.117720944541,0.0,0.0,0.0,2,4,-0.682691940192577,1390.7692895691878,99,Conference USA,CLT,2020,17,2026-09-23T04:17:05Z,
Akron,-3.764678881916201,-34.392043135284226,6,0,Bowling Green,0.0019781377326870686,Ohio,-0.8557667916758491,0.0,-0.7244962192199579,1157.300313139827,1907.117720944541,0.0,0.0,0.0,1,5,-0.7244962192199579,1384.0806049248067,100,Mid-American,AKR,2020,17,2026-09-23T04:17:05Z,
Arizona,-4.153887400299746,-31.375811614764263,5,0,,,Colorado,-0.9251694498052975,0.0,-0.8090717302372423,1264.9464915243586,1907.117720944541,0.0,0.0,0.0,0,5,-0.8090717302372423,1370.5485231620412,101,Pac-12,ARIZ,2020,17,2026-09-23T04:17:05Z,
Troy,-4.73161924121203,-20.298896492955347,10,1,Arkansas State,0.03520175248779067,Middle Tennessee,-0.990636730784586,0.0,-0.8195369469692383,1454.961496105204,1907.117720944541,0.0,0.0,0.0,5,6,-0.8195369469692383,1368.874088484922,102,Sun Belt,TROY,2020,17,2026-09-23T04:17:05Z,
Utah State,-4.397355410859103,-36.939372980753255,6,0,New Mexico,0.021876271541876546,Fresno State,-0.9683277349562015,0.0,-0.9918869948976433,1162.2198016295938,1907.117720944541,0.0,0.0,0.12384335903954957,1,5,-0.8680436358580937,1361.113018262705,103,Mountain West,USU,2020,17,2026-09-23T04:17:05Z,
Tulane,-5.079743737065323,-16.833888635161514,12,0,Army,0.08136065438052187,Navy,-0.9819292127105216,0.0,-0.8818080752433484,1554.186482211999,1907.117720944541,0.0,0.0,0.0,6,6,-0.8818080752433484,1358.9107079610642,104,American Athletic,TULN,2020,17,2026-09-23T04:17:05Z,
UTEP,-4.309987878659431,-33.783397060980086,6,2,Stephen F. Austin,0.004104717128223689,North Texas,-0.9931173662088644,0.0,-0.9060664012050861,1096.2394720396444,1907.117720944541,0.0,0.0,0.0,3,5,-0.9060664012050861,1355.0293758071862,105,Conference USA,UTEP,2020,17,2026-09-23T04:17:05Z,
Louisville,-5.464817112809044,-15.312956532348135,11,0,Wake Forest,0.12325407241208053,Georgia Tech,-0.95102740527392,0.0,-0.9909992794960754,1611.43666990537,1907.117720944541,0.0,0.0,0.0837414470276523,4,7,-0.9072578324684231,1354.8387468050523,106,ACC,LOU,2020,17,2026-09-23T04:17:05Z,
Bowling Green,-3.9296525812237455,-42.57306619984269,5,0,,,Akron,-0.988370623565504,0.0,-0.9252875882823829,931.5727435496501,1907.117720944541,0.0,0.0,0.0,0,5,-0.9252875882823829,1351.9539858748187,107,Mid-American,BGSU,2020,17,2026-09-23T04:17:05Z,
East Carolina,-4.884939771560208,-24.27661582656194,9,0,SMU,0.06581721108241823,Navy,-0.9819292127105216,0.0,-0.9429297854374947,1412.3541653059267,1907.117720944541,0.0,0.0,0.0,3,6,-0.9429297854374947,1349.1312343300008,108,American Athletic,ECU,2020,17,2026-09-23T04:17:05Z,
Massachusetts,-3.623223288206988,-50.3762275738174,4,0,,,Florida Atlantic,-0.9764996482245389,0.0,-0.9533540185242825,812.1138313391274,1907.117720944541,0.0,0.0,0.0,0,4,-0.9533540185242825,1347.4633570361148,109,FBS Independents,MASS,2020,17,2026-09-23T04:17:05Z,
New Mexico,-4.378804842943104,-28.579087783133698,7,0,Wyoming,0.06543408070509604,Utah State,-0.9880158199881145,0.0,-0.8395737129767424,1323.5812367867695,1907.117720944541,0.0,0.0,-0.12384335903954957,2,5,-0.963417072016292,1345.8532684773932,110,Mountain West,UNM,2020,17,2026-09-23T04:17:05Z,
Georgia Tech,-5.2045701882386535,-25.417774355409332,10,0,Louisville,0.11704463835753265,Syracuse,-0.96478396811228,0.0,-1.0754749546447488,1396.09810596704,1907.117720944541,0.0,0.0,0.08447567514867349,3,7,-0.9909992794960754,1341.4401152806279,111,ACC,GT,2020,17,2026-09-23T04:17:05Z,
Florida State,-4.4798866308385605,-25.986789894637738,8,1,North Carolina,0.26366446917096,Georgia Tech,-0.9661681862035901,0.0,-0.829996873193865,1375.831894227063,1907.117720944541,0.0,0.0,-0.16821712217632578,3,6,-0.9982139953701907,1340.2857607407695,112,ACC,FSU,2020,17,2026-09-23T04:17:05Z,
South Carolina,-5.285333139212256,-21.33838079604596,10,0,Auburn,0.2543845773579111,Tennessee,-0.9043508826694182,0.0,-1.0328071654446376,1452.3577545610603,1907.117720944541,0.0,0.0,0.0,2,8,-1.0328071654446376,1334.750853528858,113,SEC,SC,2020,17,2026-09-23T04:17:05Z,
Western Kentucky,-5.804427289411802,-28.999877071807685,11,1,Middle Tennessee,0.013708997250890698,Florida Atlantic,-0.9764996482245389,0.0,-1.3493421887558918,1267.133448399054,1907.117720944541,0.0,0.0,0.10314190396586898,5,7,-1.2462002847900229,1300.6079544335964,114,Conference USA,WKU,2020,17,2026-09-23T04:17:05Z,
South Alabama,-6.0174294115587585,-28.472249052678862,11,0,Arkansas State,0.03520175248779067,Troy,-0.9520310842232123,0.0,-1.415210331733862,1291.325913558195,1907.117720944541,0.0,0.0,0.08880136375813463,4,7,-1.3264089679757274,1287.7745651238836,115,Sun Belt,USA,2020,17,2026-09-23T04:17:05Z,
UNLV,-5.332355441771164,-37.32479932006668,6,0,,,Fresno State,-0.9683277349562015,0.0,-1.3281290781683868,1147.0867614233389,1907.117720944541,0.0,0.0,0.0,0,6,-1.3281290781683868,1287.4993474930582,116,Mountain West,UNLV,2020,17,2026-09-23T04:17:05Z,
North Texas,-5.624302583995532,-35.19984910602033,9,1,Rice,0.04143267985005361,Charlotte,-0.9924443999959174,0.0,-1.3939677934424402,1134.0601982735234,1907.117720944541,0.0,0.0,0.05899182670196934,4,6,-1.3349759667404708,1286.4038453215246,117,Conference USA,UNT,2020,17,2026-09-23T04:17:05Z,
Navy,-5.73580682613808,-30.099497625139755,10,0,Tulane,0.12036438723892207,Memphis,-0.9543662549503333,0.0,-1.3443320359853284,1292.039696513801,1907.117720944541,0.0,0.0,0.0,3,7,-1.3443320359853284,1284.9068742423474,118,American Athletic,NAVY,2020,17,2026-09-23T04:17:05Z,
Florida International,-4.791957214362532,-37.99040922390255,4,1,,,Jacksonville State,-0.9958952828717763,0.0,-1.1492828552157472,1045.6153874168258,1907.117720944541,0.0,0.0,-0.2000593335401446,0,5,-1.3493421887558918,1284.1052497990572,119,Conference USA,FIU,2020,17,2026-09-23T04:17:05Z,
Middle Tennessee,-5.51314239904174,-35.23748954072386,9,0,Troy,0.0689847511858519,North Texas,-0.9931173662088644,0.0,-1.355447996067196,1184.25357297135,1907.117720944541,0.0,0.0,-0.010934103676540907,3,6,-1.3663820997437368,1281.378864041002,120,Conference USA,MTSU,2020,17,2026-09-23T04:17:05Z,
Temple,-5.466298081154038,-37.658575183786816,7,0,South Florida,0.010902811700842063,Navy,-0.9736496056151941,0.0,-1.3811543456900166,1117.4884274327555,1907.117720944541,0.0,0.0,0.0,1,6,-1.3811543456900166,1279.0153046895973,121,American Athletic,TEM,2020,17,2026-09-23T04:17:05Z,
Arkansas State,-5.892362681381737,-25.90729987471697,10,1,Kansas State,0.14570185618755638,South Alabama,-0.982007344400706,0.0,-1.3264089679757274,1340.3649050289164,1907.117720944541,0.0,0.0,-0.08880136375813463,4,7,-1.415210331733862,1273.5663469225822,122,Sun Belt,ARST,2020,17,2026-09-23T04:17:05Z,
Kansas,-6.117829170100509,-32.36843426589807,9,0,,,Texas Tech,-0.8901814784812846,0.0,-1.518530649144655,1226.7021817576276,1907.117720944541,0.0,0.0,0.0,0,9,-1.518530649144655,1257.0350961368551,123,Big 12,KU,2020,17,2026-09-23T04:17:05Z,
Southern Miss,-6.597245054953779,-32.870678276560184,9,1,Florida Atlantic,0.016101452580082554,Louisiana Tech,-0.9854721826414219,0.0,-1.696248380344746,1221.6483871342682,1907.117720944541,0.0,0.0,0.04885970654884719,3,7,-1.6473886737958987,1236.4178121926561,124,Conference USA,USM,2020,17,2026-09-23T04:17:05Z,
South Florida,-6.52091337929382,-32.43339557845603,8,1,The Citadel,0.004104717128223689,Temple,-0.9908846595783327,0.0,-1.6617220979068268,1209.129372664822,1907.117720944541,0.0,0.0,0.0,1,8,-1.6617220979068268,1234.1244643349078,125,American Athletic,USF,2020,17,2026-09-23T04:17:05Z,
Vanderbilt,-6.9564564727631755,-31.305911928610847,9,0,,,South Carolina,-0.9527608410547433,0.0,-1.7955607462145151,1257.7778362295276,1907.117720944541,0.0,0.0,0.0,0,9,-1.7955607462145151,1212.7102806056776,126,SEC,VAN,2020,17,2026-09-23T04:17:05Z,
Duke,-7.405819012857246,-29.00007376808495,11,0,Syracuse,0.035216031887720045,Florida State,-0.9565435566681633,0.0,-1.913723198121268,1269.2214237846445,1907.117720944541,0.0,0.0,0.0,2,9,-1.913723198121268,1193.8042883005971,127,ACC,DUKE,2020,17,2026-09-23T04:17:05Z,
Syracuse,-7.618274693356369,-27.519939888170164,11,0,Georgia Tech,0.03383181379640987,Duke,-0.9842692869977641,0.0,-1.9627902306999223,1340.4329032021114,1907.117720944541,0.0,0.0,0.0,1,10,-1.9627902306999223,1185.9535630880123,128,ACC,SYR,2020,17,2026-09-23T04:17:05Z,
Texas State,-8.43177136582975,-28.41743507903304,12,0,Arkansas State,0.02421009892318393,South Alabama,-0.9737625788619123,0.0,-2.265139728514902,1304.080402407374,1907.117720944541,0.0,0.0,0.0,2,10,-2.265139728514902,1137.5776434376157,129,Sun Belt,TXST,2020,17,2026-09-23T04:17:05Z,
UL Monroe,-9.208285558216524,-44.30957257079997,10,0,,,UTEP,-0.9945444651211419,0.0,-2.81591210846277,958.2431540246797,1907.117720944541,0.0,0.0,0.0,0,10,-2.81591210846277,1049.4540626459568,130,Sun Belt,ULM,2020,17,2026-09-23T04:17:05Z,
