school,record,schedule,results,elite_wins,playoff_raw,record_z,schedule_z,results_z,elite_wins_z,playoff_z,wins,losses,poll_score,poll_rating,rank,solver_rating,conference,abbreviation,season,week,as_of
NC State,-0.2,1503.758885991754,0.17895904734335047,0.0,0.0,-0.9283577815789321,-0.193533156394992,-0.2250470157106245,-0.4518226538394257,0.0,3,8,-1.2512167729254902,1299.8053163319216,96,1210.3417069396462,ACC,NCSU,2019,17,2026-06-21T03:41:18Z
Nevada,0.17499999999999996,1462.2469489370035,-0.44230502120547,0.0,0.0,0.05280882517786895,-0.7093763378057545,-0.9522283145349038,-0.4518226538394257,0.0,6,6,-1.2841224667969167,1294.5404053124932,97,1339.0051902211155,Mountain West,NEV,2019,17,2026-06-21T03:41:18Z
Georgia State,0.17499999999999996,1463.2187886742197,-0.45217579254803936,0.0,0.0,0.05280882517786895,-0.6972998861285942,-0.9637819206239433,-0.4518226538394257,0.0,6,6,-1.2842385128893108,1294.5218379377102,98,1314.6303294120967,Sun Belt,GAST,2019,17,2026-06-21T03:41:18Z
UL Monroe,-0.04999999999999998,1501.1712066016596,-0.2979072917459798,0.0,0.0,-0.5358911388762115,-0.2256886486163447,-0.7832126998045992,-0.4518226538394257,0.0,4,7,-1.2902094182940342,1293.5664930729545,99,1381.7879572608847,Sun Belt,ULM,2019,17,2026-06-21T03:41:18Z
San José State,-0.04999999999999998,1473.4650596553888,-0.0847473983551341,0.0,0.0,-0.5358911388762115,-0.5699758103199418,-0.5337118901162641,-0.4518226538394257,0.0,4,7,-1.3060723995436252,1291.02841607302,100,1431.8380168066542,Mountain West,SJSU,2019,17,2026-06-21T03:41:18Z
Kent State,0.17499999999999996,1444.2336636884147,-0.40047018087429004,0.0,0.0,0.05280882517786895,-0.9332162987797812,-0.903261192391185,-0.4518226538394257,0.0,6,6,-1.3216151488967098,1288.5415761765264,101,1473.5510447488596,Mid-American,KENT,2019,17,2026-06-21T03:41:18Z
Charlotte,0.17499999999999996,1467.8907034626307,-0.725904486234116,0.0,0.0,0.05280882517786895,-0.6392448889706596,-1.284177702509521,-0.4518226538394257,0.0,6,6,-1.3483614011671037,1284.2621758132634,102,1409.6908347318752,Conference USA,CLT,2019,17,2026-06-21T03:41:18Z
Fresno State,-0.2,1486.1202136426766,-0.13266073340121878,0.0,0.0,-0.9283577815789321,-0.4127180344316303,-0.5897938091804064,-0.4518226538394257,0.0,3,8,-1.3869766765262983,1278.0837317557923,103,1444.0442065577101,Mountain West,FRES,2019,17,2026-06-21T03:41:18Z
Colorado State,-0.2,1446.8852190107586,0.15135128398734363,0.0,0.0,-0.9283577815789321,-0.9002670598329078,-0.2573615341757734,-0.4518226538394257,0.0,3,8,-1.4144537161134672,1273.6874054218451,104,1430.5228484940253,Mountain West,CSU,2019,17,2026-06-21T03:41:18Z
Middle Tennessee,-0.2,1500.9071396338506,-0.39703499883781945,0.0,0.0,-0.9283577815789321,-0.22897004559380704,-0.8992403576746151,-0.4518226538394257,0.0,3,8,-1.420819290620587,1272.6689135007061,105,1450.5278555000625,Conference USA,MTSU,2019,17,2026-06-21T03:41:18Z
Ball State,-0.04999999999999998,1457.4236368178117,-0.3569333640351535,0.0,0.0,-0.5358911388762115,-0.7693126560079002,-0.8523019294650204,-0.4518226538394257,0.0,4,7,-1.4263881150386775,1271.7779015938115,106,1518.1249976743466,Mid-American,BALL,2019,17,2026-06-21T03:41:18Z
Army,-0.2,1462.3803077581852,-0.06515660769771289,0.0,0.0,-0.9283577815789321,-0.7077191701699294,-0.5107811311742013,-0.4518226538394257,0.0,3,8,-1.4329138836672346,1270.7337786132425,107,1483.7495886152103,FBS Independents,ARMY,2019,17,2026-06-21T03:41:18Z
UNLV,-0.2,1479.886179749827,-0.2837552823911467,0.0,0.0,-0.9283577815789321,-0.49018452008535207,-0.7666479617735406,-0.4518226538394257,0.0,3,8,-1.446464299992469,1268.565712001205,108,1317.7647350776065,Mountain West,UNLV,2019,17,2026-06-21T03:41:18Z
Toledo,0.09999999999999996,1452.519923138698,-0.7710325933377702,0.0,0.0,-0.14342449617349126,-0.8302480746954274,-1.336999549447765,-0.4518226538394257,0.0,5,6,-1.4540800088430847,1267.3471985851065,109,1235.690982506255,Mid-American,TOL,2019,17,2026-06-21T03:41:18Z
Western Michigan,0.17499999999999996,1392.4386402477448,-0.4387723296996681,0.0,0.0,0.05280882517786895,-1.5768410382767943,-0.9480933462861605,-0.4518226538394257,0.0,6,6,-1.473972308520847,1264.1644306366645,110,1519.786693065772,Mid-American,WMU,2019,17,2026-06-21T03:41:18Z
Ohio,0.17499999999999996,1398.5130345598725,-0.6768881129497959,0.0,0.0,0.05280882517786895,-1.5013582950124014,-1.2268046919122622,-0.4518226538394257,0.0,6,6,-1.5242568279529447,1256.1189075275288,111,1586.4993968891806,Mid-American,OHIO,2019,17,2026-06-21T03:41:18Z
UTSA,-0.2,1468.9262373274103,-0.46740623467787784,0.0,0.0,-0.9283577815789321,-0.626376949742433,-0.9816089498218722,-0.4518226538394257,0.0,3,8,-1.5280172716486264,1255.5172365362198,112,1241.5281635539438,Conference USA,UTSA,2019,17,2026-06-21T03:41:18Z
New Mexico,-0.5,1515.998464041927,-0.2359130345233946,0.0,0.0,-1.7132910669843728,-0.04143948579129442,-0.7106492493026757,-0.4518226538394257,0.0,1,10,-1.5383833556601836,1253.8586630943705,113,1202.6349283463926,Mountain West,UNM,2019,17,2026-06-21T03:41:18Z
Texas State,-0.35000000000000003,1505.9958461322703,-0.5098291652269121,0.0,0.0,-1.3208244242816527,-0.1657358354930272,-1.0312644237150237,-0.4518226538394257,0.0,2,9,-1.5406348673508208,1253.4984212238687,114,1216.3243172083453,Sun Belt,TXST,2019,17,2026-06-21T03:41:18Z
Troy,-0.04999999999999998,1413.8003004034342,-0.4592768456940494,0.0,0.0,-0.5358911388762115,-1.3113928921112004,-0.9720936085375829,-0.4518226538394257,0.0,4,7,-1.5743957699588185,1248.0966768065891,115,1362.4605915739444,Sun Belt,TROY,2019,17,2026-06-21T03:41:18Z
East Carolina,-0.32,1448.8678899990173,-0.3062114885355086,0.0,0.0,-1.2423310957411084,-0.8756296330386524,-0.792932651291907,-0.4518226538394257,0.0,2,8,-1.619203612008769,1240.927422078597,116,1263.1874460867489,American Athletic,ECU,2019,17,2026-06-21T03:41:18Z
Eastern Michigan,0.03750000000000001,1410.027672864586,-0.8185347018512297,0.0,0.0,-0.3069522639662913,-1.3582730025081347,-1.392600133345037,-0.4518226538394257,0.0,5,7,-1.6261068527233538,1239.8229035642635,117,1410.5139286951846,Mid-American,EMU,2019,17,2026-06-21T03:41:18Z
South Alabama,-0.5,1503.2829743186987,-0.4407630943269861,0.0,0.0,-1.7132910669843728,-0.19944701657394526,-0.9504235097072127,-0.4518226538394257,0.0,1,10,-1.6306908349294555,1239.089466411287,118,1280.514126666654,Sun Belt,USA,2019,17,2026-06-21T03:41:18Z
Florida International,0.03750000000000001,1402.4231391014118,-0.8197542646135149,0.0,0.0,-0.3069522639662913,-1.452769842883654,-1.3940276152780384,-0.4518226538394257,0.0,5,7,-1.6472387532698884,1236.4417994768178,119,1382.3808194072672,Conference USA,FIU,2019,17,2026-06-21T03:41:18Z
Northern Illinois,-0.04999999999999998,1422.9772232821497,-0.8232684201540663,0.0,0.0,-0.5358911388762115,-1.1973569441602705,-1.3981408874268972,-0.4518226538394257,0.0,4,7,-1.6515592083430495,1235.7505266651121,120,1307.5481879552872,Mid-American,NIU,2019,17,2026-06-21T03:41:18Z
Rice,-0.23750000000000004,1459.7067865035406,-0.8550997076125842,0.0,0.0,-1.0264744422546122,-0.7409413661793862,-1.4353989844731379,-0.4518226538394257,0.0,3,9,-1.6876413833567367,1229.977378662922,121,1344.8160199469974,Conference USA,RICE,2019,17,2026-06-21T03:41:18Z
Bowling Green,-0.35000000000000003,1481.1661820670154,-0.8607478832684157,0.0,0.0,-1.3208244242816527,-0.47427872251583114,-1.4420100986793545,-0.4518226538394257,0.0,2,9,-1.7070932644872772,1226.8650776820357,122,973.3810300041825,Mid-American,BGSU,2019,17,2026-06-21T03:41:18Z
New Mexico State,-0.5,1495.7421636326717,-0.7468347067536503,0.0,0.0,-1.7132910669843728,-0.29315200965981536,-1.308676246224797,-0.4518226538394257,0.0,1,10,-1.7372865901725671,1222.0341455723892,123,1171.2448994144197,FBS Independents,NMSU,2019,17,2026-06-21T03:41:18Z
UConn,-0.5,1455.1485880969376,-0.45077530405359795,0.0,0.0,-1.7132910669843728,-0.7975832801537299,-0.9621426675366768,-0.4518226538394257,0.0,1,10,-1.7650934107960796,1217.5850542726273,124,1002.3792902746701,American Athletic,CONN,2019,17,2026-06-21T03:41:18Z
Coastal Carolina,-0.04999999999999998,1375.4387117859949,-0.8102848276622177,0.0,0.0,-0.5358911388762115,-1.7880886408615297,-1.3829437657364678,-0.4518226538394257,0.0,4,7,-1.7778728724116233,1215.5403404141402,125,1328.731005075433,Sun Belt,CCU,2019,17,2026-06-21T03:41:18Z
North Texas,-0.2,1418.7990109882044,-0.9543622157226705,0.0,0.0,-0.9283577815789321,-1.2492770055988796,-1.5515844251355182,-0.4518226538394257,0.0,3,8,-1.8018493980123198,1211.7040963180289,126,1340.6780979452217,Conference USA,UNT,2019,17,2026-06-21T03:41:18Z
Old Dominion,-0.65,1487.238742644168,-0.6143814571744544,0.0,0.0,-2.105757709687093,-0.39881876594245935,-1.153641485744476,-0.4518226538394257,0.0,0,11,-1.825366261142179,1207.9413982172514,127,1176.8190402958444,Conference USA,ODU,2019,17,2026-06-21T03:41:18Z
UTEP,-0.65,1379.4397825874566,-1.2374733890073029,0.0,0.0,-2.105757709687093,-1.7383698072510043,-1.8829622741420982,-0.4518226538394257,0.0,0,11,-2.2951044794454885,1132.7832832887218,128,1070.560439633092,Conference USA,UTEP,2019,17,2026-06-21T03:41:18Z
Massachusetts,-0.5,1326.260393280127,-1.6018657661655744,0.0,0.0,-1.7132910669843728,-2.3991972056350854,-2.3094786872393023,-0.4518226538394257,0.0,1,10,-2.440809119130608,1109.4705409391026,129,714.7844497067525,FBS Independents,MASS,2019,17,2026-06-21T03:41:18Z
Akron,-0.65,1349.2898561510774,-1.6507439170963472,0.0,0.0,-2.105757709687093,-2.1130243060697373,-2.3666899104168992,-0.4518226538394257,0.0,0,12,-2.4936231018915618,1101.02030369735,130,876.2221991541581,Mid-American,AKR,2019,17,2026-06-21T03:41:18Z
