school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
Old Dominion,-5.46654466952856,-20.601270970254056,12,1,Middle Tennessee,0.10434585081372638,Buffalo,-0.9736687929564695,0.0,-0.624573166299301,1415.9000501988194,1843.1883603838694,0.0,0.0,0.13060003827714228,6,7,-0.49397312802215876,1420.9642995164545,86,Conference USA,ODU,2021,17,2026-09-23T04:17:05Z,
Navy,-5.177564265299092,-18.943034931585647,12,0,Army,0.23486442165011157,Memphis,-0.8835420225382952,0.0,-0.5143562279941287,1489.9414708680708,1843.1883603838694,0.0,0.0,0.0,4,8,-0.5143562279941287,1417.7030035209393,87,American Athletic,NAVY,2021,17,2026-09-23T04:17:05Z,
North Texas,-5.713027123304789,-20.798309032202,12,1,UTSA,0.16669749622252417,Louisiana Tech,-0.9592501385402649,0.0,-0.6955956331183851,1426.867015905519,1843.1883603838694,0.0,0.0,0.13171095968899516,6,7,-0.56388467342939,1409.7784522512975,88,Conference USA,UNT,2021,17,2026-09-23T04:17:05Z,
Indiana,-5.428447484665183,-20.270018556802892,11,1,Western Kentucky,0.38661488610931327,Rutgers,-0.93005801479558,0.0,-0.6079160127224811,1394.4998385197255,1843.1883603838694,0.0,0.0,0.0,2,10,-0.6079160127224811,1402.733437964403,89,Big Ten,IU,2021,17,2026-09-23T04:17:05Z,
Colorado,-5.453588952999808,-21.43646194071521,11,1,Oregon State,0.14863963098050537,USC,-0.9225034170930186,0.0,-0.6368057290265003,1408.8545409545065,1843.1883603838694,0.0,0.0,0.027224229006493017,4,8,-0.6095815000200073,1402.4669599967988,90,Pac-12,COLO,2021,17,2026-09-23T04:17:05Z,
Florida Atlantic,-5.521880228670034,-20.958984999058476,11,1,UTEP,0.045355477560179436,Middle Tennessee,-0.9265931804904414,0.0,-0.6464369040522128,1375.88140952238,1843.1883603838694,0.0,0.0,0.021863737752911727,5,7,-0.624573166299301,1400.0682933921119,91,Conference USA,FAU,2021,17,2026-09-23T04:17:05Z,
California,-5.544641811662907,-16.914236514421997,11,1,Oregon State,0.14863963098050537,Arizona,-0.9634748970972906,0.0,-0.5762788024974304,1507.3800048105702,1843.1883603838694,0.0,0.0,-0.06052692652906999,5,7,-0.6368057290265003,1398.11108335576,92,Pac-12,CAL,2021,17,2026-09-23T04:17:05Z,
Kent State,-5.3184826602640145,-23.812350960489074,13,1,Miami (OH),0.0975066341886881,Northern Illinois,-0.9360565568106652,0.0,-0.6447766408066592,1330.0847423239754,1843.1883603838694,0.0,0.0,0.0,7,7,-0.6447766408066592,1396.8357374709344,93,Mid-American,KENT,2021,17,2026-09-23T04:17:05Z,
USC,-5.614782174255271,-17.30863476007642,12,0,Washington State,0.2013299326717286,Stanford,-0.9609883784305996,0.0,-0.6028776620877775,1473.7221250130488,1843.1883603838694,0.0,0.0,-0.04874045424677986,4,8,-0.6516181163345574,1395.7411013864707,94,Pac-12,USC,2021,17,2026-09-23T04:17:05Z,
San José State,-5.8585499775232925,-26.166355802998883,11,1,Hawai'i,0.06384691076691618,Colorado State,-0.9443316414465878,0.0,-0.8366903519027554,1293.510890845645,1843.1883603838694,0.0,0.0,0.16497297578723413,5,7,-0.6717173761155213,1392.5252198215167,95,Mountain West,SJSU,2021,17,2026-09-23T04:17:05Z,
Ball State,-5.566511608047431,-23.222385532497523,12,1,Army,0.1726874953149864,Northern Illinois,-0.9234978591765215,0.0,-0.7013611374646394,1346.7634199312824,1843.1883603838694,0.0,0.0,0.014038379230636888,6,7,-0.6873227582340025,1390.0283586825597,96,Mid-American,BALL,2021,17,2026-09-23T04:17:05Z,
UTEP,-4.780573965433257,-21.70283275639842,12,1,Old Dominion,0.055497953398064626,Florida Atlantic,-0.9367932521554757,0.0,-0.45806875030366423,1381.5264934706279,1843.1883603838694,0.0,0.0,-0.2375268828147209,7,6,-0.6955956331183851,1388.7046987010583,97,Conference USA,UTEP,2021,17,2026-09-23T04:17:05Z,
Washington,-5.9995288282202255,-18.57339546560959,11,1,California,0.0937413675251143,Montana,-0.9939178465664886,0.0,-0.7318139341791483,1440.4122810138679,1843.1883603838694,0.0,0.0,0.033302697522576974,4,8,-0.6985112366565713,1388.2382021349486,98,Pac-12,WASH,2021,17,2026-09-23T04:17:05Z,
Georgia Tech,-5.824371640412707,-19.647640842743492,11,1,North Carolina,0.16205029028182938,Northern Illinois,-0.9466726512954605,0.0,-0.7042712555233969,1402.8024695078816,1843.1883603838694,0.0,0.0,0.0,3,9,-0.7042712555233969,1387.3165991162564,99,ACC,GT,2021,17,2026-09-23T04:17:05Z,
Northwestern,-5.698835582962465,-22.687600915299843,11,1,Rutgers,0.06994198520441997,Duke,-0.9834258887772553,0.0,-0.7273943415982678,1358.9638648577334,1843.1883603838694,0.0,0.0,0.0,3,9,-0.7273943415982678,1383.6169053442773,100,Big Ten,NU,2021,17,2026-09-23T04:17:05Z,
Hawai'i,-5.539794698722215,-22.7187786847753,12,1,Fresno State,0.16788064502846,San José State,-0.9731668666119747,0.0,-0.6845569606001881,1377.62207122804,1843.1883603838694,0.0,0.0,-0.11024040588837247,6,7,-0.7947973664885606,1372.8324213618303,101,Mountain West,HAW,2021,17,2026-09-23T04:17:05Z,
UL Monroe,-6.283535316102068,-28.86711630896083,11,1,Liberty,0.16428261094225993,Arkansas State,-0.9862376198588402,0.0,-1.0037284101504051,1254.75459939229,1843.1883603838694,0.0,0.0,0.20463450292568997,4,8,-0.7990939072247152,1372.1449748440455,102,Sun Belt,ULM,2021,17,2026-09-23T04:17:05Z,
Stanford,-6.362851872781139,-22.51245566989003,12,0,Oregon,0.1842370531239973,Washington,-0.936002718440715,0.0,-0.9053967535942178,1356.082408042245,1843.1883603838694,0.0,0.0,0.04874045424677986,3,9,-0.8566562993474379,1362.93499210441,103,Pac-12,STAN,2021,17,2026-09-23T04:17:05Z,
Troy,-5.791932464462972,-24.119202653326607,11,1,South Alabama,0.03251445261268515,UL Monroe,-0.9690773091997247,0.0,-0.7798460032705714,1310.4284674090543,1843.1883603838694,0.0,0.0,-0.0880587965600832,5,7,-0.8679047998306546,1361.1352320270953,104,Sun Belt,TROY,2021,17,2026-09-23T04:17:05Z,
South Alabama,-5.804114082290564,-23.286445003317766,11,1,Bowling Green,0.02383816511550041,Texas State,-0.9795155078040148,0.0,-0.7674480191306844,1325.5237025309284,1843.1883603838694,0.0,0.0,-0.12588920277018123,5,7,-0.8933372219008656,1357.0660444958614,105,Sun Belt,USA,2021,17,2026-09-23T04:17:05Z,
Charlotte,-5.867495678061305,-28.2291743175363,11,1,Middle Tennessee,0.07340681950955863,Louisiana Tech,-0.9592501385402649,0.0,-0.8780832180242778,1222.4955479281364,1843.1883603838694,0.0,0.0,-0.01712449431099672,5,7,-0.8952077123352745,1356.766766026356,106,Conference USA,CLT,2021,17,2026-09-23T04:17:05Z,
Rice,-5.998722568647861,-28.944866319037953,11,1,UAB,0.21020549569884206,Charlotte,-0.9745256484530315,0.0,-0.9274284267965162,1246.672763724281,1843.1883603838694,0.0,0.0,0.0,4,8,-0.9274284267965162,1351.6114517125575,107,Conference USA,RICE,2021,17,2026-09-23T04:17:05Z,
Tulane,-7.171595939243842,-18.98951453795073,11,1,South Florida,0.037460487866053604,Tulsa,-0.8860461058904144,0.0,-1.0597038030143051,1459.6322691059179,1843.1883603838694,0.0,0.0,0.0,2,10,-1.0597038030143051,1330.4473915177111,108,American Athletic,TULN,2021,17,2026-09-23T04:17:05Z,
Bowling Green,-6.663570905251049,-29.41380733816159,11,1,Minnesota,0.4110529992191655,Akron,-0.993533844887951,0.0,-1.1178196986957012,1211.4858255148008,1843.1883603838694,0.0,0.0,0.013483639266323566,4,8,-1.1043360594293776,1323.3062304912996,109,Mid-American,BGSU,2021,17,2026-09-23T04:17:05Z,
Buffalo,-6.953638639501839,-24.505094013434018,11,1,Old Dominion,0.07953678564246858,Bowling Green,-0.983665312795785,0.0,-1.1043360594293776,1290.3730150033123,1843.1883603838694,0.0,0.0,-0.013483639266323566,4,8,-1.1178196986957012,1321.148848208688,110,Mid-American,BUF,2021,17,2026-09-23T04:17:05Z,
Duke,-7.226707588638587,-31.588578964613642,11,1,Northwestern,0.0396849403478029,Charlotte,-0.9745256484530315,0.0,-1.3126482048138828,1151.4952875232964,1843.1883603838694,0.0,0.0,0.12041414650099402,3,9,-1.1922340583128888,1309.2425506699378,111,ACC,DUKE,2021,17,2026-09-23T04:17:05Z,
Georgia Southern,-7.418432792853571,-29.14992959588663,11,1,Texas State,0.02048449219598525,Troy,-0.9569207786152335,0.0,-1.318952031236271,1240.8298749534474,1843.1883603838694,0.0,0.0,0.12144394518507307,3,9,-1.197508086051198,1308.3987062318083,112,Sun Belt,GASO,2021,17,2026-09-23T04:17:05Z,
Vanderbilt,-7.15011702734495,-30.47821504817784,11,1,Colorado State,0.055668358553412234,East Tennessee State,-0.9939178465664886,0.0,-1.2707692194624287,1211.784713451798,1843.1883603838694,0.0,0.0,0.04729519404312388,2,10,-1.2234740254193048,1304.2441559329113,113,SEC,VAN,2021,17,2026-09-23T04:17:05Z,
Southern Miss,-7.4466424042055595,-29.504320351090985,11,1,Louisiana Tech,0.04074986145973514,Rice,-0.970539903514534,0.0,-1.3333462842174302,1225.1683475377888,1843.1883603838694,0.0,0.0,0.10663654912614251,3,9,-1.2267097350912877,1303.726442385394,114,Conference USA,USM,2021,17,2026-09-23T04:17:05Z,
South Florida,-7.458730344896029,-24.244017089155296,11,1,Temple,0.007619149554386029,Tulane,-0.8982843999535804,0.0,-1.23732157949182,1349.2584256188472,1843.1883603838694,0.0,0.0,0.0,2,10,-1.23732157949182,1302.0285472813089,115,American Athletic,USF,2021,17,2026-09-23T04:17:05Z,
Colorado State,-7.48889029374828,-23.074508438061727,11,1,Toledo,0.14697678993848962,South Dakota State,-0.9939178465664886,0.0,-1.2234740254193048,1354.0414611498572,1843.1883603838694,0.0,0.0,-0.04729519404312388,3,9,-1.2707692194624287,1296.6769248860114,116,Mountain West,CSU,2021,17,2026-09-23T04:17:05Z,
Kansas,-6.802445846109539,-29.293959374890093,11,1,Texas,0.29082030537538806,Duke,-0.9834258887772553,0.0,-1.153476497815871,1261.7423414940909,1843.1883603838694,0.0,0.0,-0.12041414650099402,2,10,-1.273890644316865,1296.1774969093017,117,Big 12,KU,2021,17,2026-09-23T04:17:05Z,
Texas State,-6.7592505991173715,-30.85477359117493,11,1,South Alabama,0.03251445261268515,Incarnate Word,-0.9939178465664886,0.0,-1.1711534180109917,1186.4049253848616,1843.1883603838694,0.0,0.0,-0.1121304487804986,4,8,-1.2832838667914903,1294.6745813133616,118,Sun Belt,TXST,2021,17,2026-09-23T04:17:05Z,
UNLV,-8.066294627996601,-27.01815521553932,11,1,Hawai'i,0.04432177752836286,Eastern Washington,-0.9939178465664886,0.0,-1.455598301534977,1297.3376649551988,1843.1883603838694,0.0,0.0,0.12881680988310262,2,10,-1.3267814916518743,1287.7149613357,119,Mountain West,UNLV,2021,17,2026-09-23T04:17:05Z,
Louisiana Tech,-7.44749746104364,-24.75136592376387,11,1,North Texas,0.059160736152001125,Southern Miss,-0.9822491194656722,0.0,-1.2438342294022844,1301.0431772762672,1843.1883603838694,0.0,0.0,-0.08951205481514579,3,9,-1.3333462842174302,1286.6645945252112,120,Conference USA,LT,2021,17,2026-09-23T04:17:05Z,
Temple,-7.205339791162017,-34.94820295418019,11,1,Memphis,0.08225747169311703,South Florida,-0.9458657768147665,0.0,-1.3702503235623116,1086.69598020923,1843.1883603838694,0.0,0.0,0.0,3,9,-1.3702503235623116,1280.7599482300302,121,American Athletic,TEM,2021,17,2026-09-23T04:17:05Z,
New Mexico,-7.177593438945395,-32.32972329855283,11,1,Wyoming,0.08011616484337947,UNLV,-0.9725421444770856,0.0,-1.3132319213011823,1156.431796005765,1843.1883603838694,0.0,0.0,-0.12881680988310262,3,9,-1.442048731184285,1269.2722030105144,122,Mountain West,UNM,2021,17,2026-09-23T04:17:05Z,
Ohio,-8.106584232812942,-29.418684771851545,11,1,Miami (OH),0.0975066341886881,Duquesne,-0.9939178465664886,0.0,-1.5119262914867202,1241.7289907378315,1843.1883603838694,0.0,0.0,0.0,3,9,-1.5119262914867202,1258.0917933621247,123,Mid-American,OHIO,2021,17,2026-09-23T04:17:05Z,
New Mexico State,-8.047146104710155,-34.12824362384059,11,1,South Carolina State,0.0060821534335113725,New Mexico,-0.9829210654009948,0.0,-1.5846228530909476,1101.9091623043282,1843.1883603838694,0.0,0.0,0.0,2,10,-1.5846228530909476,1246.4603435054485,124,FBS Independents,NMSU,2021,17,2026-09-23T04:17:05Z,
Akron,-8.232850811696993,-36.18335041443209,11,1,Bowling Green,0.02383816511550041,Temple,-0.992380850445614,0.0,-1.674134116959702,1059.965957985196,1843.1883603838694,0.0,0.0,0.0,2,10,-1.674134116959702,1232.1385412864477,125,Mid-American,AKR,2021,17,2026-09-23T04:17:05Z,
Arizona,-8.889355306105163,-28.0621248408406,11,1,California,0.0937413675251143,Northern Arizona,-0.9939178465664886,0.0,-1.7000471407096982,1282.6271739592682,1843.1883603838694,0.0,0.0,0.0,1,11,-1.7000471407096982,1227.9924574864483,126,Pac-12,ARIZ,2021,17,2026-09-23T04:17:05Z,
Arkansas State,-8.8782692215574,-31.98581638424066,11,1,UL Monroe,0.03092269080027532,Texas State,-0.9859785216245313,0.0,-1.771107431411605,1183.345338947339,1843.1883603838694,0.0,0.0,0.0,2,10,-1.771107431411605,1216.6228109741432,127,Sun Belt,ARST,2021,17,2026-09-23T04:17:05Z,
Massachusetts,-9.43720207809448,-42.45332882937802,10,2,UConn,0.00494617551356813,Rhode Island,-0.9939178465664886,0.0,-2.1213720385525394,897.8682190127519,1843.1883603838694,0.0,0.0,0.10317825721184981,1,11,-2.0181937813406896,1177.0889949854895,128,FBS Independents,MASS,2021,17,2026-09-23T04:17:05Z,
UConn,-9.045464001365549,-37.86275320547121,10,2,Yale,0.0060821534335113725,Massachusetts,-0.9964987084060156,0.0,-1.927728552976239,1016.3721505446736,1843.1883603838694,0.0,0.0,-0.10317825721184959,1,11,-2.0309068101880885,1175.0549103699059,129,FBS Independents,CONN,2021,17,2026-09-23T04:17:05Z,
Florida International,-9.782718034950793,-37.73297728220986,11,1,Long Island University,0.0060821534335113725,Texas State,-0.9859785216245313,0.0,-2.1265851819296913,1014.1894762549138,1843.1883603838694,0.0,0.0,0.0,1,11,-2.1265851819296913,1159.7463708912494,130,Conference USA,FIU,2021,17,2026-09-23T04:17:05Z,
