school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
UCF,-5.53937381428895,-12.84786883101144,11,1,TCU,0.2836910205148875,Cincinnati,-0.8922325589921359,0.0,-0.4137589064951656,1676.3138564759586,1961.0702413283175,0.0,0.0,0.0,4,8,-0.4137589064951656,1433.7985749607735,87,Big 12,UCF,2024,17,2026-09-23T04:17:06Z,
App State,-4.948355094952859,-26.234820927778035,10,1,James Madison,0.07557958881548765,Coastal Carolina,-0.9655248313960149,0.0,-0.4897972881201621,1425.8972600242391,1961.0702413283175,0.0,0.0,0.0485339652119835,5,6,-0.4412633229081786,1429.3978683346913,88,Sun Belt,APP,2024,17,2026-09-23T04:17:06Z,
North Carolina,-5.478785976360696,-16.964534133705083,12,1,Minnesota,0.4468349219659161,NC State,-0.9319499721224629,0.0,-0.4704815389871825,1584.6222562663309,1961.0702413283175,0.0,0.0,0.02421865569019377,6,7,-0.4462628832969887,1428.5979386724819,89,ACC,UNC,2024,17,2026-09-23T04:17:06Z,
California,-5.1614074309563955,-16.201050840644378,12,1,Auburn,0.2629490193197649,Florida State,-0.9410598223087134,0.0,-0.3695346971327965,1602.0528026656593,1961.0702413283175,0.0,0.0,-0.12293827710579597,6,7,-0.4924729742385925,1421.2043241218253,90,ACC,CAL,2024,17,2026-09-23T04:17:06Z,
Mississippi State,-5.732159129687446,-17.047506802548163,11,1,Massachusetts,0.012325761952519332,Toledo,-0.9477838400009759,0.0,-0.5416830005138799,1604.2114559061702,1961.0702413283175,0.0,0.0,0.0,2,10,-0.5416830005138799,1413.3307199177793,91,SEC,MSST,2024,17,2026-09-23T04:17:06Z,
Western Michigan,-5.408640170943965,-23.42330054909518,12,1,Buffalo,0.060957199909871806,Central Michigan,-0.9794962352801486,0.0,-0.5663307531171072,1425.4321386575546,1961.0702413283175,0.0,0.0,0.0,6,7,-0.5663307531171072,1409.3870795012629,92,Mid-American,WMU,2024,17,2026-09-23T04:17:06Z,
Arizona,-5.806181582430677,-23.756569615520018,11,1,Utah,0.1724328436097099,West Virginia,-0.9220554050760604,0.0,-0.6816663008942009,1460.923301119527,1961.0702413283175,0.0,0.0,0.11479678734079313,4,8,-0.5668695135534078,1409.3008778314547,93,Big 12,ARIZ,2024,17,2026-09-23T04:17:06Z,
Fresno State,-5.8335237377161455,-22.249387131374736,12,1,Nevada,0.032548255875028076,Hawai'i,-0.9810902211742459,0.0,-0.662319041666919,1468.4257719831235,1961.0702413283175,0.0,0.0,0.09495839373719306,6,7,-0.567360647929726,1409.2222963312438,94,Mountain West,FRES,2024,17,2026-09-23T04:17:06Z,
Old Dominion,-5.632556927726214,-19.455325047055915,12,0,Texas State,0.08550995394292915,Coastal Carolina,-0.9655248313960149,0.0,-0.5572032400546137,1551.4487691868965,1961.0702413283175,0.0,0.0,-0.021538024135640765,5,7,-0.5787412641902545,1407.4013977295592,95,Sun Belt,ODU,2024,17,2026-09-23T04:17:06Z,
Wake Forest,-5.920347070790661,-22.292211824826055,11,1,UConn,0.10642385445728897,Louisiana,-0.9401858902719046,0.0,-0.686974233180142,1492.3698802433305,1961.0702413283175,0.0,0.0,0.06849958035281689,4,8,-0.618474652827325,1401.044055547628,96,ACC,WAKE,2024,17,2026-09-23T04:17:06Z,
Houston,-5.546536014997366,-20.641017126921472,12,0,TCU,0.2836910205148875,Arizona,-0.9478003185516714,0.0,-0.5546717568020064,1551.4588664156017,1961.0702413283175,0.0,0.0,-0.07138490611457382,4,8,-0.6260566629165802,1399.830933933347,97,Big 12,HOU,2024,17,2026-09-23T04:17:06Z,
UL Monroe,-5.451897495064287,-27.068111760858528,11,1,James Madison,0.07557958881548765,Arkansas State,-0.9700289837593618,0.0,-0.6432165004400029,1352.6740618829326,1961.0702413283175,0.0,0.0,0.0,5,7,-0.6432165004400029,1397.0853599295995,98,Sun Belt,ULM,2024,17,2026-09-23T04:17:06Z,
Charlotte,-5.3544920277420225,-29.0324844219308,11,1,Rice,0.04922988600976497,South Florida,-0.9494715348432591,0.0,-0.6514351538535031,1351.4428385796089,1961.0702413283175,0.0,0.0,0.0,5,7,-0.6514351538535031,1395.7703753834394,99,American Athletic,CLT,2024,17,2026-09-23T04:17:06Z,
San José State,-5.24458450094733,-23.75873002996873,12,1,Stanford,0.042407982707670766,Colorado State,-0.9572953501942421,0.0,-0.527166884357425,1442.412019333431,1961.0702413283175,0.0,0.0,-0.13242392134525305,7,6,-0.659590805702678,1394.4654710875716,100,Mountain West,SJSU,2024,17,2026-09-23T04:17:06Z,
North Texas,-5.9112907444181735,-22.7697488817196,12,1,South Alabama,0.09840246249255347,East Carolina,-0.9509809363695846,0.0,-0.6929960334591834,1456.6063186646916,1961.0702413283175,0.0,0.0,0.016066654332328234,6,7,-0.6769293791268551,1391.6912993397032,101,American Athletic,UNT,2024,17,2026-09-23T04:17:06Z,
Stanford,-6.112544837884486,-22.37947176472727,11,1,Louisville,0.3616161603067133,Wake Forest,-0.956491678365229,0.0,-0.7414181446330209,1488.0403017221897,1961.0702413283175,0.0,0.0,0.0,3,9,-0.7414181446330209,1381.3730968587167,102,ACC,STAN,2024,17,2026-09-23T04:17:06Z,
Oregon State,-5.646995483946228,-26.29269031975406,11,1,Washington State,0.055599157036890334,San José State,-0.9676782099385441,0.0,-0.6830779639330276,1375.3755337203227,1961.0702413283175,0.0,0.0,-0.06263611892797882,5,7,-0.7457140828610064,1380.685746742239,103,Pac-12,ORST,2024,17,2026-09-23T04:17:06Z,
Akron,-5.852510857072813,-28.259529633802657,11,1,Toledo,0.05221615999902407,Buffalo,-0.9577241333633923,0.0,-0.7746970834779808,1353.1974481945472,1961.0702413283175,0.0,0.0,0.0,4,8,-0.7746970834779808,1376.0484666435232,104,Mid-American,AKR,2024,17,2026-09-23T04:17:06Z,
Oklahoma State,-6.495043361479076,-21.73940142432004,11,1,Arkansas,0.21562293894908802,West Virginia,-0.9220554050760604,0.0,-0.8352608418779238,1480.829327068101,1961.0702413283175,0.0,0.0,0.0,3,9,-0.8352608418779238,1366.3582652995321,105,Big 12,OKST,2024,17,2026-09-23T04:17:06Z,
Hawai'i,-6.217889269286933,-27.390210622087665,10,2,Fresno State,0.05454256899290644,San Diego State,-0.9842269111554443,0.0,-0.8597415260318739,1353.471595261038,1961.0702413283175,0.0,0.0,0.02308796527100454,5,7,-0.8366535607608694,1366.1354302782609,106,Mountain West,HAW,2024,17,2026-09-23T04:17:06Z,
Eastern Michigan,-6.2253945046861014,-26.63898749718075,11,1,Jacksonville State,0.06061093174225207,Akron,-0.9724823874233233,0.0,-0.8484134262967837,1355.061860302664,1961.0702413283175,0.0,0.0,0.0,5,7,-0.8484134262967837,1364.2538517925145,107,Mid-American,EMU,2024,17,2026-09-23T04:17:06Z,
Coastal Carolina,-6.215350240365887,-25.95150292505542,12,1,Jacksonville State,0.08666123672907278,Troy,-0.9605781491560297,0.0,-0.8333925065419442,1390.8218801735318,1961.0702413283175,0.0,0.0,-0.018257676654531818,6,7,-0.851650183196476,1363.7359706885638,108,Sun Belt,CCU,2024,17,2026-09-23T04:17:06Z,
Air Force,-6.082825183863632,-27.7679197367281,11,1,Fresno State,0.03774807961908011,New Mexico,-0.9775325494473848,0.0,-0.8293092325953928,1392.1537707614273,1961.0702413283175,0.0,0.0,-0.06586037455369831,5,7,-0.8951696071490911,1356.7728628561454,109,Mountain West,AF,2024,17,2026-09-23T04:17:06Z,
New Mexico,-6.421700382490365,-30.290773446446895,11,1,Washington State,0.055599157036890334,Montana State,-0.9970560015888127,0.0,-0.9675387847057105,1319.5612156819464,1961.0702413283175,0.0,0.0,0.050944384055272685,5,7,-0.9165944006504378,1353.34489589593,110,Mountain West,UNM,2024,17,2026-09-23T04:17:06Z,
Purdue,-6.527496665321099,-26.42894120297448,11,1,Indiana State,0.0029439984111873096,Oregon State,-0.968565844013384,0.0,-0.9277997742489285,1362.3878225310339,1961.0702413283175,0.0,0.0,0.0,1,11,-0.9277997742489285,1351.5520361201714,111,Big Ten,PUR,2024,17,2026-09-23T04:17:06Z,
Florida State,-6.820661776035933,-22.770026855406627,11,1,California,0.0822423438765193,North Carolina,-0.9255333106205882,0.0,-0.9432379031659103,1481.7230920955874,1961.0702413283175,0.0,0.0,0.0,2,10,-0.9432379031659103,1349.0819354934542,112,ACC,FSU,2024,17,2026-09-23T04:17:06Z,
Utah State,-6.781378565883008,-27.857713731189154,11,1,Wyoming,0.02575713490685827,Temple,-0.985866168023815,0.0,-1.0231351415124903,1384.0418781290339,1961.0702413283175,0.0,0.0,0.0742594279158919,4,8,-0.9488757135965984,1348.1798858245443,113,Mountain West,USU,2024,17,2026-09-23T04:17:06Z,
Troy,-6.992243894220959,-25.84008323159218,11,1,Georgia Southern,0.07163080953784073,UL Monroe,-0.9811814729981745,0.0,-1.045188377743192,1413.3417826494094,1961.0702413283175,0.0,0.0,0.06851012165429071,4,8,-0.9766782560889014,1343.7314790257758,114,Sun Belt,TROY,2024,17,2026-09-23T04:17:06Z,
Rice,-6.807604274257996,-24.906556775577403,11,1,Navy,0.1595099693440074,Charlotte,-0.9813214991288621,0.0,-0.9777364230253862,1450.9420254888798,1961.0702413283175,0.0,0.0,-0.0458746961778187,4,8,-1.023611119203205,1336.2222209274873,115,American Athletic,RICE,2024,17,2026-09-23T04:17:06Z,
Florida International,-7.05733381743974,-26.60740214297063,11,1,Louisiana Tech,0.021364552902887968,Monmouth,-0.9964321260101859,0.0,-1.0767798768706516,1321.8104348959212,1961.0702413283175,0.0,0.0,-0.00021398143406514691,4,8,-1.0769938583047167,1327.6809826712454,116,Conference USA,FIU,2024,17,2026-09-23T04:17:06Z,
Louisiana Tech,-7.235054968847789,-27.723417231100125,12,1,Western Kentucky,0.035839443297531526,Tulsa,-0.9963425868505842,0.0,-1.1455815780720486,1342.4285226798281,1961.0702413283175,0.0,0.0,0.0,5,8,-1.1455815780720486,1316.7069475084722,117,Conference USA,LT,2024,17,2026-09-23T04:17:06Z,
Central Michigan,-7.081288986432605,-30.69841952344864,11,1,Western Michigan,0.029195028950780966,Florida International,-0.9811439710762655,0.0,-1.1563094300622652,1304.4421076184644,1961.0702413283175,0.0,0.0,0.0,4,8,-1.1563094300622652,1314.9904911900376,118,Mid-American,CMU,2024,17,2026-09-23T04:17:06Z,
UAB,-7.7333943291561615,-27.907082155984757,11,1,Rice,0.03401240361792446,Charlotte,-0.9727711731725853,0.0,-1.2859870306697487,1379.855328618857,1961.0702413283175,0.0,0.0,0.0458746961778187,3,9,-1.24011233449193,1301.5820264812912,119,American Athletic,UAB,2024,17,2026-09-23T04:17:06Z,
Ball State,-7.640359769150591,-32.57486003097389,11,1,Northern Illinois,0.062110346619603796,Central Michigan,-0.9794962352801486,0.0,-1.3436067507267293,1277.2554867230442,1961.0702413283175,0.0,0.0,0.0,3,9,-1.3436067507267293,1285.0229198837233,120,Mid-American,BALL,2024,17,2026-09-23T04:17:06Z,
Georgia State,-7.844781199632718,-30.06658883416641,11,1,Vanderbilt,0.22389398586379983,Arkansas State,-0.9794221895211467,0.0,-1.3551392785125587,1330.8114780199746,1961.0702413283175,0.0,0.0,0.0,3,9,-1.3551392785125587,1283.1777154379906,121,Sun Belt,GAST,2024,17,2026-09-23T04:17:06Z,
San Diego State,-8.175232587855621,-32.23239996744693,11,1,Wyoming,0.02575713490685827,New Mexico,-0.9846113727209997,0.0,-1.4846851837962312,1261.232380674369,1961.0702413283175,0.0,0.0,0.12158372214985036,3,9,-1.3631014616463808,1281.9037661365792,122,Mountain West,SDSU,2024,17,2026-09-23T04:17:06Z,
Temple,-7.702563968477776,-34.09324088864746,12,0,Utah State,0.022753930318325954,Coastal Carolina,-0.9762951853018041,0.0,-1.3877946538173545,1243.2125595218363,1961.0702413283175,0.0,0.0,0.01767024384756799,3,9,-1.3701244099697865,1280.7800944048342,123,American Athletic,TEM,2024,17,2026-09-23T04:17:06Z,
Nevada,-8.416036592432745,-26.27426796749129,12,1,Troy,0.03942185084397032,Air Force,-0.9761038842424573,0.0,-1.4447226574979861,1381.195623004405,1961.0702413283175,0.0,0.0,0.0002328601226029292,3,10,-1.4444897973753832,1268.8816324199388,124,Mountain West,NEV,2024,17,2026-09-23T04:17:06Z,
Wyoming,-7.7453829043701585,-30.070254623155865,11,1,Washington State,0.07967812742803193,Idaho,-0.9970560015888127,0.0,-1.327852628095932,1342.2101393530832,1961.0702413283175,0.0,0.0,-0.12158372214985036,3,9,-1.4494363502457823,1268.090183960675,125,Mountain West,WYO,2024,17,2026-09-23T04:17:06Z,
Florida Atlantic,-8.324898686400877,-29.45498717435287,11,1,Florida International,0.01560073323254385,Temple,-0.985866168023815,0.0,-1.4763519140025212,1314.2496594968318,1961.0702413283175,0.0,0.0,0.00021398143406514691,3,9,-1.476137932568456,1263.817930789047,126,American Athletic,FAU,2024,17,2026-09-23T04:17:06Z,
UTEP,-7.946794707832244,-36.66999774183879,11,1,Florida International,0.01560073323254385,Southern Utah,-0.9970560015888127,0.0,-1.5009413647443284,1143.9753342284955,1961.0702413283175,0.0,0.0,-0.012304727195171061,3,9,-1.5132460919394994,1257.8806252896802,127,Conference USA,UTEP,2024,17,2026-09-23T04:17:06Z,
New Mexico State,-8.284756087752504,-39.42803477206405,11,1,Louisiana Tech,0.017683992443746965,UTEP,-0.9947490702085816,0.0,-1.6431124774512595,1107.4457925113363,1961.0702413283175,0.0,0.0,0.12891444364653437,3,9,-1.5141980338047252,1257.728314591244,128,Conference USA,NMSU,2024,17,2026-09-23T04:17:06Z,
Massachusetts,-8.528052520901896,-32.373898979546375,10,2,Central Connecticut,0.0029439984111873096,Eastern Michigan,-0.9809069697475148,0.0,-1.584295444615072,1283.1580907181485,1961.0702413283175,0.0,0.0,0.0,2,10,-1.584295444615072,1246.5127288615886,129,FBS Independents,MASS,2024,17,2026-09-23T04:17:06Z,
Middle Tennessee,-7.82958117624997,-39.16928066393271,11,1,UTEP,0.00770285892274436,New Mexico State,-0.9958060519704119,0.0,-1.5132460919394994,1078.5774814913937,1961.0702413283175,0.0,0.0,-0.11660971645136331,3,9,-1.6298558083908627,1239.223070657462,130,Conference USA,MTSU,2024,17,2026-09-23T04:17:06Z,
Tulsa,-8.439060079440413,-39.75674476439412,11,1,UTSA,0.06163071936537878,Temple,-0.985866168023815,0.0,-1.691433687727887,1085.2158191936448,1961.0702413283175,0.0,0.0,0.0,3,9,-1.691433687727887,1229.370609963538,131,American Athletic,TLSA,2024,17,2026-09-23T04:17:06Z,
Kennesaw State,-9.598552959041953,-40.676234872631966,11,1,Liberty,0.022043077917117238,UT Martin,-0.9970560015888127,0.0,-2.0268914312831465,1085.235806474842,1961.0702413283175,0.0,0.0,0.0,2,10,-2.0268914312831465,1175.6973709946965,132,Conference USA,KENN,2024,17,2026-09-23T04:17:06Z,
Southern Miss,-10.09430778248687,-41.43763857367929,11,1,SE Louisiana,0.0029439984111873096,Arkansas State,-0.9794221895211467,0.0,-2.1768860341350367,1068.7247613990592,1961.0702413283175,0.0,0.0,0.0,1,11,-2.1768860341350367,1151.698234538394,133,Sun Belt,USM,2024,17,2026-09-23T04:17:06Z,
Kent State,-10.123850517695193,-43.80738330772141,11,1,,,Saint Francis,-0.9970560015888127,0.0,-2.2272650342979463,984.8704153792254,1961.0702413283175,0.0,0.0,0.0,0,12,-2.2272650342979463,1143.6375945123286,134,Mid-American,KENT,2024,17,2026-09-23T04:17:06Z,
