school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Colorado State,1311.677469896458,5,0.00035138364336441316,-0.9319230534785231,-0.6107072923085514,1427.9902988165802,-0.4957977774470949,-1.3274480737823404,4,0.6666666666666666,0.0,-0.7701395337228173,1376.7776746043492,1,3,101,Mountain West,CSU,2020,17,2026-09-23T04:17:05Z
New Mexico,1323.5812367867695,5,0.00035138364336441316,-0.8856006227405522,-0.8716325016123404,1318.2624854983828,-1.2512905106931291,-0.009678564853620895,7,1.0,0.0,-0.8793149682328569,1359.309605082743,2,5,102,Mountain West,UNM,2020,17,2026-09-23T04:17:05Z
Duke,1269.2214237846445,5,0.00035138364336441316,-1.097136911708832,-0.7487262773616377,1458.2495709888515,-0.28745807260697626,-1.8675359416221273,11,1.0,0.04009734834341827,-0.9002547779091764,1355.9592355345317,2,9,103,ACC,DUKE,2020,17,2026-09-23T04:17:05Z
Syracuse,1340.4329032021114,5,0.00035138364336441316,-0.8200238891286564,-0.9322970753748228,1487.4227051798648,-0.0865965934539342,0.7454887798755323,11,1.0,-0.04009734834341827,-0.9106441712828496,1354.296932594744,1,10,104,ACC,SYR,2020,17,2026-09-23T04:17:05Z
Arizona,1264.9464915243586,5,0.00035138364336441316,-1.1137724234221686,-0.7239099632613384,1430.5888072706216,-0.47790665034868324,-2.331707172700582,5,0.8333333333333334,0.0,-0.9198840678813459,1352.8185491389847,0,5,105,Pac-12,ARIZ,2020,17,2026-09-23T04:17:05Z
Western Kentucky,1267.133448399054,5,0.00035138364336441316,-1.105262078815416,-0.7179179270217508,1482.0456246929648,-0.12361861285891129,-0.5415469856255575,11,1.0,-0.003515204483732104,-0.9344724149919987,1350.4844136012803,5,7,106,Conference USA,WKU,2020,17,2026-09-23T04:17:05Z
Texas State,1304.080402407374,5,0.00035138364336441316,-0.9614863535513093,-1.0172014874813604,1306.660627688171,-1.3311710715346272,0.28109902682163135,12,1.0,-0.006765809924729749,-0.9933239737445619,1341.0681642008701,2,10,107,Sun Belt,TXST,2020,17,2026-09-23T04:17:05Z
Navy,1292.039696513801,5,0.00035138364336441316,-1.008341670018005,-0.9966227008550009,1506.378415331446,0.04391636255940339,-0.9495917375920587,10,1.0,0.0,-1.003068133894653,1339.5090985768556,3,7,108,American Athletic,NAVY,2020,17,2026-09-23T04:17:05Z
Florida Atlantic,1273.0504900980268,5,0.00035138364336441316,-1.0822364469461097,-1.0637705682676488,1575.2695165016648,0.5182421031853334,-0.8151540827060116,9,1.0,0.003515204483732104,-1.0704115970570702,1328.7341444708688,5,4,109,Conference USA,FAU,2020,17,2026-09-23T04:17:05Z
South Alabama,1291.325913558195,5,0.00035138364336441316,-1.0111192917429321,-1.2598020744705773,1303.623224847389,-1.352084053437375,-0.4801884330886717,11,1.0,0.00676580992472986,-1.1162607340456427,1321.398282552697,4,7,110,Sun Belt,USA,2020,17,2026-09-23T04:17:05Z
Old Dominion,1306.913602367574,5,0.00035138364336441316,-0.9504612125070911,,1306.913602367574,-1.3294293022766361,,0,0.0,0.0,-1.1209968529033865,1320.6405035354583,0,0,111,Conference USA,ODU,2020,17,2026-09-23T04:17:05Z
Kansas,1226.7021817576276,5,0.00035138364336441316,-1.2625966911195459,-1.1080864631720073,1397.0980155065506,-0.7084958605340614,-1.3337505266521237,9,1.0,0.0,-1.1930670885431536,1309.1092658330954,0,9,112,Big 12,KU,2020,17,2026-09-23T04:17:05Z
Vanderbilt,1257.7778362295276,5,0.00035138364336441316,-1.141668596242007,-1.2645585373454573,1394.5881077327335,-0.7257769584334403,-0.5247260958561312,9,1.0,0.0,-1.1969690697385595,1308.4849488418304,0,9,113,SEC,VAN,2020,17,2026-09-23T04:17:05Z
South Florida,1209.129372664822,5,0.00035138364336441316,-1.3309796861474132,-1.071555104685967,1406.2310171218994,-0.6456137512085854,-0.6901538268900488,8,1.0,0.0,-1.2142386244897625,1305.721820081638,1,8,114,American Athletic,USF,2020,17,2026-09-23T04:17:05Z
Louisiana Tech,1256.1558256293033,5,0.00035138364336441316,-1.1479805035884367,-1.3534149809834852,1495.950108580672,-0.027884120217225118,-0.9118385256101607,9,1.0,0.0,-1.2404260184162086,1301.5318370534067,5,5,115,Conference USA,LT,2020,17,2026-09-23T04:17:05Z
Southern Miss,1221.6483871342682,5,0.00035138364336441316,-1.2822630751777746,-1.2514324471300142,1441.3648332834957,-0.4037120674092774,-0.5931174952030602,9,1.0,0.0,-1.2683892925562823,1297.057713190995,3,7,116,Conference USA,USM,2020,17,2026-09-23T04:17:05Z
Middle Tennessee,1184.25357297135,5,0.00035138364336441316,-1.4277816076711252,-1.2256043780730506,1430.598024232984,-0.4778431901568063,-0.6694369401470455,9,1.0,-0.017825503212109073,-1.3546273575641008,1283.2596227897438,3,6,117,Conference USA,MTSU,2020,17,2026-09-23T04:17:05Z
North Texas,1134.0601982735234,5,0.00035138364336441316,-1.6231045793295729,-1.2409851762144635,1409.6779589916976,-0.6218810306174779,-0.9277526801897656,9,1.0,0.017825503212109073,-1.4333253447156644,1270.6679448454938,4,6,118,Conference USA,UNT,2020,17,2026-09-23T04:17:05Z
UConn,1245.6559414480726,5,0.00035138364336441316,-1.1888398519126753,,1245.6559414480726,-1.7511976423248181,,0,0.0,0.0,-1.4419008575981396,1269.2958627842977,0,0,119,American Athletic,CONN,2020,17,2026-09-23T04:17:05Z
UNLV,1147.0867614233389,5,0.00035138364336441316,-1.5724128886385988,-1.2919624429453094,1364.678413158059,-0.9317097681874061,-0.8896509459813268,6,1.0,0.0,-1.4462101880766185,1268.606369907741,0,6,120,Mountain West,UNLV,2020,17,2026-09-23T04:17:05Z
New Mexico State,1238.6398636963263,5,0.00035138364336441316,-1.2161422830424382,,1238.6398636963263,-1.7995044079209062,,0,0.0,0.0,-1.4786552392377488,1263.4151617219602,0,0,121,FBS Independents,NMSU,2020,17,2026-09-23T04:17:05Z
Akron,1157.300313139827,5,0.00035138364336441316,-1.532667777167979,-1.5266205259389372,1184.711880720923,-2.1708067972101697,-0.6860368809614268,6,1.0,0.0,-1.5299465141149102,1255.2085577416144,1,5,122,Mid-American,AKR,2020,17,2026-09-23T04:17:05Z
Utah State,1162.2198016295938,5,0.00035138364336441316,-1.5135240332646152,-1.7777848929008986,1429.4560449212263,-0.48570589192275126,-1.1716769963999785,6,1.0,0.0,-1.6324414201009427,1238.809372783849,1,5,123,Mountain West,USU,2020,17,2026-09-23T04:17:05Z
Florida International,1045.6153874168258,5,0.00035138364336441316,-1.9672795503949783,-1.6789466344882655,1420.2674421565562,-0.5489708236430432,-1.552936688429941,4,0.6666666666666666,0.0,-1.6680333666101743,1233.114661342372,0,5,124,Conference USA,FIU,2020,17,2026-09-23T04:17:05Z
Charlotte,1149.26011612617,5,0.00035138364336441316,-1.5639554756517167,-1.8254449854798254,1414.0519067006474,-0.5917657334126835,-1.022397150903946,6,1.0,0.0,-1.6816257550743656,1230.9398791881015,2,4,125,Conference USA,CLT,2020,17,2026-09-23T04:17:05Z
Temple,1117.4884274327555,5,0.00035138364336441316,-1.6875921246629562,-1.6796456515404767,1435.125651385446,-0.44666978654023065,-1.6504067422228907,7,1.0,0.0,-1.6840162117578403,1230.5574061187456,1,6,126,American Athletic,TEM,2020,17,2026-09-23T04:17:05Z
UTEP,1096.2394720396444,5,0.00035138364336441316,-1.7702805100725147,-1.5862174343235347,1267.7812064289071,-1.598861817808835,-0.12391174723980414,6,1.0,0.0,-1.6874521259854736,1230.0076598423243,3,5,127,Conference USA,UTEP,2020,17,2026-09-23T04:17:05Z
Bowling Green,931.5727435496501,5,0.00035138364336441316,-2.4110661702431817,-1.3218610072699364,1205.689117673076,-2.026375320798861,-2.4501498836145292,5,0.8333333333333334,0.0,-1.9737624204198905,1184.1980127328175,0,5,128,Mid-American,BGSU,2020,17,2026-09-23T04:17:05Z
UL Monroe,958.2431540246797,5,0.00035138364336441316,-2.3072806833996573,-1.9847787782031445,1347.273629763537,-1.0515443568905594,-1.6000395511556549,10,1.0,0.0,-2.1621548260612267,1154.0552278302039,0,10,129,Sun Belt,ULM,2020,17,2026-09-23T04:17:05Z
Massachusetts,812.1138313391274,5,0.00035138364336441316,-2.8759297078019594,-2.8688292607293575,1162.4084580895424,-2.3243692643274185,-0.050601288316750676,4,0.6666666666666666,0.0,-2.7910655071589976,1053.4295188545605,0,4,130,FBS Independents,MASS,2020,17,2026-09-23T04:17:05Z
